Serial No,time_stamp,AccXYZ_Measurement_Index,AccX_Measurement_Index,AccY_Measurement_Index,AccZ_Measurement_Index,AE_Measurement_Index,AccXYZ_range,AccX_range,AccY_range,AccZ_range,AE_range,AccXYZ_Absolute Peak,AccX_Absolute Peak,AccY_Absolute Peak,AccZ_Absolute Peak,AE_Absolute Peak,AccXYZ_Mean,AccX_Mean,AccY_Mean,AccZ_Mean,AE_Mean,AccXYZ_RMS,AccX_RMS,AccY_RMS,AccZ_RMS,AE_RMS,AccXYZ_Zero Crossing Rate,AccX_Zero Crossing Rate,AccY_Zero Crossing Rate,AccZ_Zero Crossing Rate,AE_Zero Crossing Rate,AccXYZ_Crest Factor,AccX_Crest Factor,AccY_Crest Factor,AccZ_Crest Factor,AE_Crest Factor,AccXYZ_K(t),AccX_K(t),AccY_K(t),AccZ_K(t),AE_K(t),AccXYZ_SNR,AccX_SNR,AccY_SNR,AccZ_SNR,AE_SNR,AccXYZ_Skewness,AccX_Skewness,AccY_Skewness,AccZ_Skewness,AE_Skewness,AccXYZ_Kurtosis,AccX_Kurtosis,AccY_Kurtosis,AccZ_Kurtosis,AE_Kurtosis
984,Tue Apr 26 12:40:32 2022,6850,6850,6850,6850,6864,2.790706157684326,2.13079833984375,3.7432861328125,3.99993896484375,2.999999761581421,2.790706157684326,2.0,1.9140625,2.0,1.5,1.4707385301589966,-1.026830792427063,0.005475692916661501,-0.0015716934576630592,0.019965270534157753,1.5283141136169434,1.0942939519882202,0.5422782301902771,0.9188018441200256,1.2094911336898804,1.0,8.0,975.0,1010.0,1176.0,1.8260029554367065,1.827662467956543,3.5296688079833984,2.1767477989196777,1.2401909828186035,0,0,0,0,0,0.9623273611068726,-0.9383500814437866,0.010097570717334747,-0.0017105902079492807,0.016507165506482124,1.1131361722946167,-1.1624102592468262,0.015306005254387856,0.06978563964366913,0.026994433254003525,1.3171473741531372,1.443090558052063,2.899204969406128,2.323289155960083,1.3754246234893799
985,Tue Apr 26 12:40:34 2022,6852,6852,6852,6852,6866,1.0909199714660645,1.07965087890625,0.403564453125,0.21673583984375,0.43028998374938965,1.0909199714660645,1.07965087890625,0.228271484375,0.1221923828125,0.2247530221939087,1.0278937816619873,-1.0270590782165527,0.003266182029619813,0.0019184876000508666,0.00015361422265414149,1.0279412269592285,1.0271052122116089,0.035563770681619644,0.021291686221957207,0.047813523560762405,1.0,0,652.0,911.0,1411.0,1.0612668991088867,1.0511590242385864,6.418652534484863,5.738971710205078,4.700616359710693,0,0,0,0,0,0.9999538660049438,-0.9999550580978394,0.09184014797210693,0.09010501205921173,0.003212777664884925,1.0001410245895386,-1.000135898590088,0.0356539823114872,0.36793938279151917,0.05324384942650795,1.0003753900527954,1.000361680984497,6.416769981384277,5.330505847930908,4.201003551483154
986,Tue Apr 26 12:40:37 2022,6855,6855,6855,6855,6869,1.0949485301971436,1.087646484375,0.4178466796875,0.348876953125,2.999999761581421,1.0949485301971436,1.087646484375,0.23529052734375,0.1917724609375,1.5,1.0282939672470093,-1.0271302461624146,0.0034305190201848745,0.0017054748022928834,-0.002101921010762453,1.0283559560775757,1.0271908044815063,0.0380171462893486,0.030796581879258156,0.4422246515750885,1.0,0,689.0,906.0,1402.0,1.0647563934326172,1.058855414390564,6.189063549041748,6.227069854736328,3.3919410705566406,0,0,0,0,0,0.9999397397041321,-0.9999410510063171,0.09023609757423401,0.05537870526313782,-0.004753061570227146,1.0001764297485352,-1.0001780986785889,0.3675793707370758,0.5705851316452026,0.02381628192961216,1.000472903251648,1.0004727840423584,5.699835777282715,8.722430229187012,8.014655113220215
987,Tue Apr 26 12:40:39 2022,6857,6857,6857,6857,6871,1.72188138961792,1.47662353515625,1.89385986328125,2.26409912109375,2.999999761581421,1.72188138961792,1.47662353515625,0.94921875,1.17950439453125,1.5,1.1247377395629883,-1.0269509553909302,0.0045755766332149506,0.0021242904476821423,0.001049889950081706,1.1376482248306274,1.0390599966049194,0.3193579614162445,0.33557042479515076,0.7707170248031616,1.0,0,506.0,941.0,1061.0,1.5135446786880493,1.4211148023605347,2.9722721576690674,3.514923572540283,1.9462395906448364,0,0,0,0,0,0.9886515736579895,-0.9883461594581604,0.014327422715723515,0.006330386269837618,0.001362224924378097,1.0344496965408325,-1.0345155000686646,0.07595399767160416,-0.037225283682346344,-0.02908199280500412,1.0940190553665161,1.0929237604141235,2.681354284286499,3.0459072589874268,2.3589630126953125
988,Tue Apr 26 12:40:42 2022,6860,6860,6860,6860,6874,1.7906545400619507,1.51361083984375,1.990478515625,1.86993408203125,2.999999761581421,1.7906545400619507,1.51361083984375,1.030517578125,0.964599609375,1.5,1.1137522459030151,-1.0266965627670288,0.005414123646914959,0.0015319824451580644,0.0019863215275108814,1.1266005039215088,1.0394601821899414,0.3043178617954254,0.3100680708885193,0.7589485049247742,1.0,0,516.0,863.0,1002.0,1.589431643486023,1.4561508893966675,3.386319637298584,3.110928535461426,1.9764187335968018,0,0,0,0,0,0.9885955452919006,-0.9877209067344666,0.017791014164686203,0.004940793849527836,0.0026172020006924868,1.0347192287445068,-1.0367563962936401,0.06384990364313126,-0.06273544579744339,-0.056800227612257004,1.09483802318573,1.099499225616455,2.814286708831787,2.8417160511016846,2.3019826412200928
989,Tue Apr 26 12:40:44 2022,6862,6862,6862,6862,6876,1.8858850002288818,1.6942138671875,2.08734130859375,2.677001953125,2.999999761581421,1.8858850002288818,1.6942138671875,1.06744384765625,1.52960205078125,1.5,1.1522139310836792,-1.0272656679153442,0.003090553218498826,0.0018567657098174095,0.005363800562918186,1.1728047132492065,1.048936128616333,0.3491109311580658,0.3915692865848541,0.868436872959137,1.0,0,634.0,900.0,1057.0,1.6080127954483032,1.615173578262329,3.0576064586639404,3.9063382148742676,1.7272412776947021,0,0,0,0,0,0.9824431538581848,-0.9793405532836914,0.008852639235556126,0.004741857293993235,0.006176385097205639,1.0515741109848022,-1.0606927871704102,0.046907082200050354,0.09487098455429077,-0.01404411531984806,1.139696478843689,1.1651926040649414,2.8020544052124023,2.9714362621307373,2.0596604347229004
990,Tue Apr 26 12:40:47 2022,6865,6865,6865,6865,6879,1.9440293312072754,1.678955078125,2.27587890625,2.93865966796875,2.999999761581421,1.9440293312072754,1.678955078125,1.23931884765625,1.63690185546875,1.5,1.1593419313430786,-1.0271937847137451,0.0023045730777084827,0.00019760131544899195,0.0016666686860844493,1.1798068284988403,1.048028826713562,0.34573787450790405,0.4171866178512573,0.8621817231178284,1.0,0,689.0,899.0,1127.0,1.647752285003662,1.602012276649475,3.584562063217163,3.923668146133423,1.7397724390029907,0,0,0,0,0,0.9826540350914001,-0.9801197648048401,0.006665665656328201,0.000473652093205601,0.001933082821778953,1.0509700775146484,-1.0570094585418701,-0.037453792989254,0.09882766008377075,-0.0014067318988963962,1.1383349895477295,1.1533461809158325,2.97941255569458,2.9542455673217773,2.062627077102661
991,Tue Apr 26 12:40:49 2022,6867,6867,6867,6867,6881,2.8362772464752197,2.010498046875,3.4293212890625,3.99993896484375,2.999999761581421,2.8362772464752197,2.0,1.8365478515625,2.0,1.5,1.4801892042160034,-1.028376817703247,0.002010917756706476,-0.0019263458671048284,0.028896775096654892,1.5428485870361328,1.091583013534546,0.5163121223449707,0.9603376984596252,1.2229799032211304,1.0,2.0,899.0,1023.0,1185.0,1.838338017463684,1.8322014808654785,3.5570497512817383,2.0826008319854736,1.2265124320983887,0,0,0,0,0,0.9593871831893921,-0.9420967698097229,0.0038947714492678642,-0.0020059046801179647,0.023628167808055878,1.1220629215240479,-1.1591824293136597,0.11406762152910233,0.036096855998039246,0.028795700520277023,1.3430545330047607,1.4379719495773315,3.0279760360717773,2.277117967605591,1.3569836616516113
992,Tue Apr 26 12:40:52 2022,6870,6870,6870,6870,6884,2.895857095718384,2.150390625,3.5570068359375,3.99993896484375,2.999999761581421,2.895857095718384,2.0,1.82354736328125,2.0,1.5,1.4974169731140137,-1.0280356407165527,0.0017567825270816684,-0.002423133933916688,0.025183238089084625,1.5599839687347412,1.0970287322998047,0.5590610504150391,0.9578776955604553,1.2133878469467163,1.0,14.0,966.0,1015.0,1212.0,1.8563377857208252,1.823106288909912,3.26180362701416,2.087949275970459,1.236208200454712,0,0,0,0,0,0.9598925113677979,-0.937109112739563,0.003142380388453603,-0.0025296902749687433,0.020754484459757805,1.1195738315582275,-1.1651455163955688,0.07673106342554092,0.045011065900325775,0.024816250428557396,1.335294246673584,1.4519431591033936,2.7172372341156006,2.352870225906372,1.368399739265442
993,Tue Apr 26 12:40:54 2022,6872,6872,6872,6872,6886,3.008983612060547,2.0,3.2694091796875,3.99993896484375,2.999999761581421,3.008983612060547,2.0,1.66241455078125,2.0,1.5,1.4552552700042725,-1.0274772644042969,0.0031916808802634478,0.0022469330579042435,0.01967081055045128,1.5169793367385864,1.0898189544677734,0.5290940999984741,0.9130074977874756,1.1979347467422485,1.0,0,932.0,1024.0,1182.0,1.9835363626480103,1.8351671695709229,3.1420016288757324,2.1905624866485596,1.252155065536499,0,0,0,0,0,0.9593111872673035,-0.9427962899208069,0.00603235000744462,0.0024610236287117004,0.016420602798461914,1.1236786842346191,-1.1546627283096313,-0.00765962852165103,0.012820725329220295,0.02854359708726406,1.3503161668777466,1.4228061437606812,2.9613723754882812,2.405447006225586,1.3955727815628052
994,Tue Apr 26 12:40:57 2022,6875,6875,6875,6875,6889,3.004554510116577,2.13568115234375,3.8770751953125,3.99993896484375,2.999999761581421,3.004554510116577,2.0,2.0,2.0,1.5,1.449540376663208,-1.0262771844863892,0.0029840851202607155,0.0011085510486736894,0.015089616179466248,1.5094084739685059,1.0921940803527832,0.5382593870162964,0.8920223712921143,1.204072117805481,1.0,8.0,981.0,1017.0,1163.0,1.9905509948730469,1.8311764001846313,3.7156805992126465,2.242096185684204,1.2457726001739502,0,0,0,0,0,0.9603367447853088,-0.9396472573280334,0.005543953739106655,0.001242739032022655,0.01253215316683054,1.1209399700164795,-1.162386417388916,0.08796589076519012,0.07859399169683456,0.027826523408293724,1.3428864479064941,1.446473240852356,3.1419570446014404,2.439542770385742,1.3814234733581543
995,Tue Apr 26 12:40:59 2022,6877,6877,6877,6877,6891,1.0811786651611328,1.07666015625,0.30584716796875,0.24530029296875,0.4605424404144287,1.0811786651611328,1.07666015625,0.15478515625,0.1268310546875,0.23591333627700806,1.02776300907135,-1.0268393754959106,0.0030575180426239967,0.0016948699485510588,0.00022671571059618145,1.027811050415039,1.0268858671188354,0.03459480404853821,0.026561874896287918,0.04691797494888306,1.0,0,617.0,915.0,1512.0,1.0519235134124756,1.0484710931777954,4.474231243133545,4.774928569793701,5.028207778930664,0,0,0,0,0,0.9999532699584961,-0.9999547004699707,0.0883808434009552,0.0638083666563034,0.004832171835005283,1.0001401901245117,-1.0001344680786133,0.12642508745193481,0.26299774646759033,0.0630192682147026,1.0003739595413208,1.000360369682312,4.999250411987305,5.660210609436035,5.038322448730469
996,Tue Apr 26 12:41:02 2022,6880,6880,6880,6880,6894,1.0813266038894653,1.0731201171875,0.294189453125,0.16619873046875,0.3419303297996521,1.0813266038894653,1.0731201171875,0.15716552734375,0.086181640625,0.18119913339614868,1.0276260375976562,-1.0270706415176392,0.0037629317957907915,0.001726608257740736,-0.0001551742316223681,1.0276612043380737,1.0271058082580566,0.029864143580198288,0.01582464762032032,0.033992405980825424,1.0,0,707.0,803.0,1666.0,1.0522209405899048,1.0447999238967896,5.262683391571045,5.446038722991943,5.3305768966674805,0,0,0,0,0,0.9999657869338989,-0.9999657869338989,0.12600167095661163,0.10910879820585251,-0.004564967472106218,1.0001025199890137,-1.0001001358032227,0.3838995397090912,0.48557475209236145,-0.04558529704809189,1.0002732276916504,1.000268578529358,6.334097385406494,5.9565019607543945,4.253898620605469
997,Tue Apr 26 12:41:04 2022,6882,6882,6882,6882,6896,1.7084163427352905,1.45672607421875,1.8525390625,2.29632568359375,2.999999761581421,1.7084163427352905,1.45672607421875,0.95855712890625,1.17535400390625,1.5,1.1123971939086914,-1.0278347730636597,0.004141273442655802,0.0016281509306281805,0.0012084930203855038,1.1243613958358765,1.039664387702942,0.30243879556655884,0.30301210284233093,0.7356001734733582,1.0,0,542.0,906.0,992.0,1.519454836845398,1.4011503458023071,3.1694252490997314,3.878901243209839,2.039151191711426,0,0,0,0,0,0.9893591403961182,-0.988621711730957,0.013692930340766907,0.005373220890760422,0.0016428666422143579,1.0322906970977783,-1.0337913036346436,0.0816057026386261,0.03121703676879406,-0.02067679539322853,1.087889313697815,1.0910065174102783,2.715291738510132,3.110477924346924,2.4014644622802734
998,Tue Apr 26 12:41:07 2022,6885,6885,6885,6885,6899,1.9019241333007812,1.51531982421875,1.891357421875,1.744873046875,2.999999761581421,1.9019241333007812,1.51531982421875,0.9818115234375,0.89434814453125,1.5,1.1201016902923584,-1.0265107154846191,0.0038146208971738815,0.0016594314947724342,0.0031430041417479515,1.1344192028045654,1.0396755933761597,0.3081285059452057,0.3150576949119568,0.76435387134552,1.0,0,538.0,889.0,1000.0,1.676561951637268,1.4574929475784302,3.186370372772217,2.8386805057525635,1.9624418020248413,0,0,0,0,0,0.9873790144920349,-0.9873375296592712,0.012379967607557774,0.005267072003334761,0.0041119749657809734,1.0387119054794312,-1.0373095273971558,0.035052329301834106,-0.10830071568489075,-0.0415850467979908,1.1064941883087158,1.1003854274749756,2.6432721614837646,2.638476610183716,2.3096632957458496
999,Tue Apr 26 12:41:09 2022,6887,6887,6887,6887,6901,2.112802267074585,1.70684814453125,2.26409912109375,2.75103759765625,2.999999761581421,2.112802267074585,1.70684814453125,1.13458251953125,1.413818359375,1.5,1.1532779932022095,-1.0269964933395386,0.0028291321359574795,0.0017272948753088713,-0.0013077912153676152,1.173032522201538,1.046709418296814,0.33257412910461426,0.41206803917884827,0.8594491481781006,1.0,0,647.0,882.0,1082.0,1.8011455535888672,1.6306800842285156,3.41151762008667,3.4310314655303955,1.745303988456726,0,0,0,0,0,0.9831594228744507,-0.9811667799949646,0.008506771177053452,0.004191771149635315,-0.0015216621104627848,1.0491482019424438,-1.054076910018921,0.05356576293706894,-0.05626296624541283,0.0027844642754644156,1.1328632831573486,1.1454777717590332,2.9243531227111816,2.8349759578704834,2.06610369682312
1000,Tue Apr 26 12:41:12 2022,6890,6890,6890,6890,6904,1.8230117559432983,1.6807861328125,2.03826904296875,2.36126708984375,2.999999761581421,1.8230117559432983,1.6807861328125,1.1123046875,1.23876953125,1.5,1.1480634212493896,-1.0271307229995728,0.003419761545956135,0.0008746719104237854,0.0031933856662362814,1.1684834957122803,1.0480537414550781,0.3355034291744232,0.3929066061973572,0.8506897687911987,1.0,0,662.0,907.0,1106.0,1.5601519346237183,1.6037213802337646,3.3153302669525146,3.15283465385437,1.7632750272750854,0,0,0,0,0,0.9825242757797241,-0.9800363183021545,0.010192926041781902,0.002226157346740365,0.003753878176212311,1.0506196022033691,-1.0567882061004639,-0.08140261471271515,-0.009106605313718319,0.016002552583813667,1.1360936164855957,1.1520763635635376,2.872027635574341,2.7926599979400635,2.109743356704712
1001,Tue Apr 26 12:41:14 2022,6892,6892,6892,6892,6906,2.966439723968506,2.082763671875,3.62908935546875,3.99993896484375,2.999999761581421,2.966439723968506,2.0,1.837646484375,2.0,1.5,1.4853675365447998,-1.0267393589019775,0.0015016937395557761,0.005308265797793865,0.01923634298145771,1.5495760440826416,1.0946063995361328,0.5460949540138245,0.9512118101119995,1.2245079278945923,1.0,4.0,972.0,1043.0,1172.0,1.9143556356430054,1.8271408081054688,3.365067720413208,2.102581024169922,1.2249819040298462,0,0,0,0,0,0.9585638046264648,-0.9379986524581909,0.0027498765848577023,0.005580529570579529,0.015709446743130684,1.1261366605758667,-1.1676379442214966,0.04407399147748947,0.053135666996240616,0.026600942015647888,1.357932448387146,1.4613885879516602,2.8536489009857178,2.286073684692383,1.3510631322860718
1002,Tue Apr 26 12:41:17 2022,6895,6895,6895,6895,6909,2.8877670764923096,2.016845703125,3.59271240234375,3.99993896484375,2.999999761581421,2.8877670764923096,2.0,1.85736083984375,2.0,1.5,1.471500277519226,-1.0260591506958008,0.003984909038990736,0.0011731338454410434,0.021832531318068504,1.5291346311569214,1.0901083946228027,0.5353273749351501,0.9266263246536255,1.215696096420288,1.0,2.0,955.0,1031.0,1195.0,1.8884975910186768,1.8346799612045288,3.4695794582366943,2.158367395401001,1.233860969543457,0,0,0,0,0,0.9623091816902161,-0.9412450790405273,0.0074438732117414474,0.0012660268694162369,0.0179588720202446,1.113150954246521,-1.1593255996704102,0.03973977267742157,0.02436763234436512,0.026741402223706245,1.3173633813858032,1.4367434978485107,2.8841402530670166,2.3100972175598145,1.3657252788543701
1003,Tue Apr 26 12:41:19 2022,6897,6897,6897,6897,6911,2.7965281009674072,2.10382080078125,3.75604248046875,3.99993896484375,2.999999761581421,2.7965281009674072,2.0,1.94024658203125,2.0,1.5,1.4704933166503906,-1.0256798267364502,0.002768401987850666,0.0034780502319335938,0.021942881867289543,1.5307155847549438,1.0945512056350708,0.5633995532989502,0.9097408652305603,1.1862077713012695,1.0,14.0,980.0,1029.0,1229.0,1.826941728591919,1.8272329568862915,3.443819761276245,2.198428153991699,1.2645339965820312,0,0,0,0,0,0.9606574177742004,-0.9370779991149902,0.0049137454479932785,0.0038231220096349716,0.018498346209526062,1.1173095703125,-1.1647669076919556,0.06770475208759308,0.14954137802124023,0.02599255181849003,1.3271390199661255,1.4492402076721191,2.9503815174102783,2.4297046661376953,1.4185348749160767
1004,Tue Apr 26 12:41:22 2022,6900,6900,6900,6900,6914,2.855356454849243,2.10443115234375,3.69140625,3.99993896484375,2.999999761581421,2.855356454849243,2.0,1.855224609375,2.0,1.5,1.5020725727081299,-1.0274711847305298,0.0048020933754742146,-0.0019668960012495518,0.02363704703748226,1.5633281469345093,1.0955791473388672,0.5317379236221313,0.9639995694160461,1.2271943092346191,1.0,6.0,956.0,1032.0,1184.0,1.8264601230621338,1.8255184888839722,3.488983154296875,2.0746896266937256,1.2223002910614014,0,0,0,0,0,0.9608172178268433,-0.937833845615387,0.009030940011143684,-0.0020403494127094746,0.01926104724407196,1.1175645589828491,-1.1625679731369019,0.08514352887868881,0.044391799718141556,0.030048949643969536,1.3302903175354004,1.4420831203460693,2.89138126373291,2.297579288482666,1.3446177244186401
1005,Tue Apr 26 12:41:24 2022,6902,6902,6902,6902,6916,1.0916942358016968,1.077392578125,0.3201904296875,0.2122802734375,0.5194591283798218,1.0916942358016968,1.077392578125,0.1680908203125,0.10980224609375,0.27748847007751465,1.0277516841888428,-1.0269607305526733,0.0033071900252252817,0.0016159057850018144,-0.00014476336946245283,1.0277976989746094,1.0270060300827026,0.0320974700152874,0.024422291666269302,0.05110164359211922,1.0,0,602.0,918.0,1423.0,1.0621683597564697,1.0490615367889404,5.236886978149414,4.4959845542907715,5.43012809753418,0,0,0,0,0,0.9999552369117737,-0.9999558925628662,0.10303584486246109,0.06616520136594772,-0.00283285160548985,1.0001342296600342,-1.000129222869873,0.0009074765257537365,0.24900886416435242,0.1573050171136856,1.0003597736358643,1.0003459453582764,5.915635585784912,5.920013904571533,5.5302300453186035
1006,Tue Apr 26 12:41:27 2022,6905,6905,6905,6905,6919,1.0681755542755127,1.06170654296875,0.28192138671875,0.17156982421875,0.4224979877471924,1.0681755542755127,1.06170654296875,0.1424560546875,0.0885009765625,0.26911264657974243,1.0273385047912598,-1.0267547369003296,0.0035375214647501707,0.0014793395530432463,2.4241257960966323e-06,1.0273748636245728,1.0267908573150635,0.03011244721710682,0.017088666558265686,0.03644593432545662,1.0,0,651.0,854.0,1648.0,1.0397135019302368,1.0340046882629395,4.7308030128479,5.178928375244141,7.383886814117432,0,0,0,0,0,0.9999645948410034,-0.9999648332595825,0.11747705191373825,0.08656845986843109,6.651292642345652e-05,1.000104546546936,-1.0001037120819092,0.294714093208313,0.14454616606235504,-0.18194417655467987,1.0002802610397339,1.0002741813659668,5.215489387512207,5.3493781089782715,5.307273864746094
1007,Tue Apr 26 12:41:29 2022,6907,6907,6907,6907,6921,1.7429320812225342,1.53656005859375,1.76751708984375,2.1861572265625,2.999999761581421,1.7429320812225342,1.53656005859375,0.9444580078125,1.09393310546875,1.5,1.112674355506897,-1.0262452363967896,0.005146598909050226,0.0015284728724509478,0.0022949560079723597,1.1250659227371216,1.038303017616272,0.3072313964366913,0.305464506149292,0.7021409869194031,1.0,0,507.0,901.0,1088.0,1.5491821765899658,1.4798762798309326,3.0740933418273926,3.581211805343628,2.1363229751586914,0,0,0,0,0,0.9889858961105347,-0.9883870482444763,0.016751538962125778,0.005003765691071749,0.0032685117330402136,1.033402442932129,-1.0341967344284058,0.1305556744337082,-0.007777351886034012,-0.08555882424116135,1.0910687446594238,1.0918834209442139,2.8115460872650146,3.279557228088379,2.56186580657959
1008,Tue Apr 26 12:41:32 2022,6910,6910,6910,6910,6923,1.7628374099731445,1.5369873046875,1.83642578125,1.80877685546875,2.999999761581421,1.7628374099731445,1.5369873046875,0.94879150390625,0.91290283203125,1.5,1.10892915725708,-1.0269149541854858,0.00391666404902935,0.0007675170782022178,0.0017208443023264408,1.12101149559021,1.0385465621948242,0.29320114850997925,0.30351826548576355,0.7190370559692383,1.0,0,548.0,902.0,1010.0,1.5725418329238892,1.47994065284729,3.2359747886657715,3.0077359676361084,2.086123466491699,0,0,0,0,0,0.9892219305038452,-0.9888001084327698,0.013358283787965775,0.002528734505176544,0.002393262227997184,1.0324287414550781,-1.0332554578781128,0.07265137135982513,-0.10332956910133362,-0.09379103779792786,1.0880162715911865,1.089601993560791,2.7872042655944824,3.000605821609497,2.4300973415374756
1009,Tue Apr 26 12:41:34 2022,6912,6912,6912,6912,6926,1.9438987970352173,1.75048828125,2.13519287109375,2.85137939453125,2.999999761581421,1.9438987970352173,1.75048828125,1.07452392578125,1.5804443359375,1.5,1.1547386646270752,-1.027051568031311,0.0009216690086759627,0.002347793662920594,0.004583813715726137,1.1738734245300293,1.0471761226654053,0.3548806309700012,0.3942832052707672,0.8683951497077942,1.0,0,600.0,905.0,1034.0,1.6559696197509766,1.671627402305603,3.027846097946167,4.00839900970459,1.7273242473602295,0,0,0,0,0,0.9836994409561157,-0.9807820916175842,0.002597124082967639,0.005954586900770664,0.0052784886211156845,1.048413634300232,-1.0574238300323486,0.013145280070602894,0.036986880004405975,-0.02866225689649582,1.1318279504776,1.1575138568878174,2.7454168796539307,3.0837242603302,2.092681884765625
1010,Tue Apr 26 12:41:37 2022,6915,6915,6915,6915,6929,2.0830299854278564,1.86212158203125,2.2286376953125,2.646728515625,2.999999761581421,2.0830299854278564,1.86212158203125,1.23046875,1.35284423828125,1.5,1.1573200225830078,-1.0284430980682373,0.004506302066147327,0.001187286339700222,0.0021866876631975174,1.1775141954421997,1.049454927444458,0.35831984877586365,0.42305275797843933,0.8523845076560974,1.0,0,591.0,900.0,1049.0,1.7690062522888184,1.7743701934814453,3.433995485305786,3.197814464569092,1.7597692012786865,0,0,0,0,0,0.982850193977356,-0.9799783229827881,0.012576200067996979,0.002806473523378372,0.0025653771590441465,1.051224946975708,-1.0591403245925903,0.08744774758815765,-0.0633176788687706,-0.05517929047346115,1.1399070024490356,1.1616196632385254,2.9004299640655518,2.8088974952697754,2.103163242340088
1011,Tue Apr 26 12:41:39 2022,6917,6917,6917,6917,6931,2.846527338027954,2.05340576171875,3.38885498046875,3.99993896484375,2.999999761581421,2.846527338027954,2.0,1.7657470703125,2.0,1.5,1.485611915588379,-1.0289740562438965,0.0026919555384665728,-0.0044709015637636185,0.023206474259495735,1.5544863939285278,1.094761848449707,0.5127923488616943,0.9772266149520874,1.2247425317764282,1.0,6.0,959.0,1012.0,1168.0,1.8311690092086792,1.8268812894821167,3.4433958530426025,2.0466082096099854,1.2247471809387207,0,0,0,0,0,0.9556931257247925,-0.9399067759513855,0.005249601788818836,-0.004575091879814863,0.018948042765259743,1.1344627141952515,-1.1632784605026245,0.07111088931560516,-0.005655485205352306,0.024426355957984924,1.3813008069992065,1.4490808248519897,3.1852385997772217,2.3081812858581543,1.355620265007019
1012,Tue Apr 26 12:41:42 2022,6920,6920,6920,6920,6934,2.931124210357666,2.05621337890625,3.3408203125,3.99993896484375,2.999999761581421,2.931124210357666,2.0,1.8155517578125,2.0,1.5,1.481745958328247,-1.0264463424682617,0.0017616653349250555,0.0003998184110969305,0.025442535057663918,1.5459338426589966,1.0945446491241455,0.532946765422821,0.9564060568809509,1.2211562395095825,1.0,2.0,969.0,1019.0,1175.0,1.8960217237472534,1.8272439241409302,3.4066286087036133,2.0911619663238525,1.2283440828323364,0,0,0,0,0,0.9584795236587524,-0.9377838969230652,0.003305518301203847,0.0004180425312370062,0.02083479054272175,1.124434232711792,-1.1652672290802002,0.08890015631914139,-0.03285158798098564,0.02416280284523964,1.3498021364212036,1.452377200126648,2.8177523612976074,2.316965103149414,1.3539518117904663
1013,Tue Apr 26 12:41:44 2022,6922,6922,6922,6922,6936,2.923036813735962,2.10247802734375,3.36785888671875,3.99993896484375,2.999999761581421,2.923036813735962,2.0,1.784423828125,2.0,1.5,1.4667283296585083,-1.0270441770553589,0.0018749999580904841,-0.0011316299205645919,0.021331002935767174,1.528364896774292,1.0929213762283325,0.5203045606613159,0.9331163763999939,1.2113581895828247,1.0,4.0,944.0,1031.0,1180.0,1.9125255346298218,1.8299578428268433,3.4295756816864014,2.143355369567871,1.2382794618606567,0,0,0,0,0,0.9596715569496155,-0.9397237300872803,0.0036036584060639143,-0.0012127425288781524,0.017609162256121635,1.1224758625030518,-1.1628774404525757,0.04802979156374931,0.02295823022723198,0.032626427710056305,1.3466209173202515,1.4472218751907349,2.9224960803985596,2.364008665084839,1.3742538690567017
1014,Tue Apr 26 12:41:47 2022,6925,6925,6925,6925,6939,2.716848373413086,2.124755859375,3.56610107421875,3.99993896484375,2.999999761581421,2.716848373413086,2.0,1.783203125,2.0,1.5,1.441858172416687,-1.0263493061065674,0.003081741277128458,0.0036489868070930243,0.021778225898742676,1.498426079750061,1.0890395641326904,0.5173171758651733,0.9518638253211975,1.2082628011703491,1.0,4.0,958.0,1034.0,1164.0,1.813134789466858,1.8364806175231934,3.447021007537842,2.1011409759521484,1.2414517402648926,0,0,0,0,0,0.9622484445571899,-0.9424352645874023,0.005957160145044327,0.0038335176650434732,0.01802441105246544,1.1123874187469482,-1.1544239521026611,-0.02892933040857315,-0.05052673816680908,0.02618410997092724,1.3135628700256348,1.4222661256790161,2.9948067665100098,2.3400046825408936,1.3743833303451538
1015,Tue Apr 26 12:41:49 2022,6927,6927,6927,6927,6941,1.0873910188674927,1.07012939453125,0.36187744140625,0.2154541015625,0.5245935916900635,1.0873910188674927,1.07012939453125,0.1810302734375,0.1138916015625,0.2639538645744324,1.027624487876892,-1.0267659425735474,0.0032299042213708162,0.0014597702538594604,-0.00017152910004369915,1.0276695489883423,1.0268102884292603,0.03642193228006363,0.0209476538002491,0.048187438398599625,1.0,0,670.0,896.0,1502.0,1.0581134557724,1.042188048362732,4.970364570617676,5.436962127685547,5.477648735046387,0,0,0,0,0,0.9999561309814453,-0.9999567866325378,0.088680200278759,0.06968657672405243,-0.0035596226807683706,1.0001276731491089,-1.0001250505447388,0.15389618277549744,0.4086938202381134,0.06915498524904251,1.0003432035446167,1.000333309173584,5.80886173248291,6.5849609375,5.538205623626709
