,time_stamp,AccXYZ_range,AccX_range,AccY_range,AccZ_range,AE_range,AccXYZ_Absolute Peak,AccX_Absolute Peak,AccY_Absolute Peak,AccZ_Absolute Peak,AE_Absolute Peak,AccXYZ_Mean,AccX_Mean,AccY_Mean,AccZ_Mean,AE_Mean,AccXYZ_RMS,AccX_RMS,AccY_RMS,AccZ_RMS,AE_RMS,AccXYZ_Crest Factor,AccX_Crest Factor,AccY_Crest Factor,AccZ_Crest Factor,AE_Crest Factor,AccXYZ_SNR,AccX_SNR,AccY_SNR,AccZ_SNR,AE_SNR,AccXYZ_Skewness,AccX_Skewness,AccY_Skewness,AccZ_Skewness,AE_Skewness,AccXYZ_Kurtosis,AccX_Kurtosis,AccY_Kurtosis,AccZ_Kurtosis,AE_Kurtosis
912,Tue Apr 26 12:37:34 2022,2.8735666275024414,2.1826171875,3.61590576171875,3.99993896484375,2.999999761581421,2.8735666275024414,2.0,1.98590087890625,2.0,1.5,1.4638346433639526,-1.0275698900222778,0.0052230074070394,0.0041309739463031,0.0191023796796798,1.5219054222106934,1.093887209892273,0.5527042150497437,0.9348223209381104,1.1987617015838623,1.888137459754944,1.828342080116272,3.59306263923645,2.13944411277771,1.251291275024414,0.9618433713912964,-0.9393746256828308,0.0094499140977859,0.0044189938344061,0.0159350931644439,1.1132949590682983,-1.1609992980957031,0.0558884479105472,0.0029723485931754,0.027037950232625,1.3158279657363892,1.441073656082153,2.7989578247070312,2.3363311290740967,1.3960450887680054
913,Tue Apr 26 12:37:36 2022,2.998133420944214,2.22320556640625,3.84539794921875,3.99993896484375,2.999999761581421,2.998133420944214,2.0,2.0,2.0,1.5,1.4547033309936523,-1.0268921852111816,0.0025842285249382,0.0050489427521824,0.0156449005007743,1.5185906887054443,1.0905718803405762,0.5383678078651428,0.9093563556671144,1.2005281448364258,1.974286675453186,1.8339002132415767,3.714932441711426,2.199357748031616,1.2494500875473022,0.9579298496246338,-0.9416089057922364,0.0048001171089708,0.0055522159673273,0.0130316819995641,1.129347801208496,-1.1593884229660034,0.0287915952503681,0.0057611856609582,0.0219364166259765,1.3690637350082395,1.4389528036117554,3.097366571426392,2.4972777366638184,1.387662053108215
914,Tue Apr 26 12:37:39 2022,1.1109471321105957,1.09649658203125,0.38104248046875,0.49041748046875,1.2906575202941897,1.1109471321105957,1.09649658203125,0.20916748046875,0.2894287109375,0.6766866445541382,1.0297541618347168,-1.0278091430664062,0.0045435335487127,0.0021033477969467,-0.0001694340753601,1.0298715829849243,1.027924656867981,0.04213348031044,0.0472374446690082,0.0925455391407013,1.0787239074707031,1.066709041595459,4.964400768280029,6.127103328704834,7.311931610107422,0.9998859763145448,-0.9998876452445984,0.1078366562724113,0.0445271283388137,-0.0018308183643966,1.0003474950790403,-1.000335693359375,0.0514173507690429,0.3036943674087524,0.079523742198944,1.0009301900863647,1.000894546508789,5.302211284637451,6.438791275024414,7.926048755645752
915,Tue Apr 26 12:37:41 2022,1.1205730438232422,1.10040283203125,0.36865234375,0.4095458984375,0.7384039163589478,1.1205730438232422,1.10040283203125,0.18829345703125,0.20709228515625,0.3754000067710876,1.0294897556304932,-1.0280580520629885,0.0049878312274813,0.0018017196562141,-0.0001013464861898,1.029574990272522,1.0281424522399902,0.0398122519254684,0.0369209945201873,0.065144382417202,1.0883841514587402,1.0702824592590332,4.7295355796813965,5.609065532684326,5.762584686279297,0.999917209148407,-0.9999179244041444,0.1252838224172592,0.0487993247807025,-0.0015557210426777,1.0002521276474,-1.0002436637878418,0.2390331327915191,0.2729046940803528,0.1649664342403412,1.0006725788116455,1.0006511211395264,5.218706130981445,8.555480003356934,6.844636917114258
916,Tue Apr 26 12:37:44 2022,1.9151890277862549,1.58221435546875,1.9827880859375,2.4031982421875,2.999999761581421,1.9151890277862549,1.58221435546875,1.0340576171875,1.27423095703125,1.5,1.1252257823944092,-1.0276522636413574,0.005933990702033,0.0015952682588249,0.0020866070408374,1.1381735801696775,1.0405726432800293,0.3190278708934784,0.3329688608646393,0.7832460999488831,1.68268620967865,1.5205227136611938,3.241276741027832,3.8268773555755615,1.9151068925857544,0.9886240363121032,-0.9875833988189696,0.0186002273112535,0.0047910432331264,0.0026640503201633,1.035046935081482,-1.0369478464126587,0.0814759954810142,0.0108568463474512,-0.0490538887679576,1.0963386297225952,1.0997434854507446,2.7601213455200195,3.1337225437164307,2.2393925189971924
917,Tue Apr 26 12:37:46 2022,1.7998167276382446,1.51544189453125,1.82598876953125,2.01556396484375,2.999999761581421,1.7998167276382446,1.51544189453125,0.9306640625,1.06732177734375,1.5,1.1127161979675293,-1.0282537937164309,0.0058988952077925,0.0013737869448959,0.0038962217513471,1.1258602142333984,1.0408719778060913,0.2948478460311889,0.3117862641811371,0.7712302803993225,1.5986146926879885,1.455935001373291,3.156421422958374,3.423248291015625,1.9449443817138672,0.9883253574371338,-0.9878773093223572,0.0200065746903419,0.0044061816297471,0.0050519565120339,1.0355206727981567,-1.0358803272247314,0.1221925839781761,-0.1744992583990097,-0.1166291534900665,1.0971617698669434,1.0966084003448486,2.778420209884644,2.949192762374878,2.294931173324585
918,Tue Apr 26 12:37:49 2022,1.860953450202942,1.69573974609375,2.17181396484375,2.41888427734375,2.999999761581421,1.860953450202942,1.69573974609375,1.18023681640625,1.2823486328125,1.5,1.1486736536026,-1.0275005102157593,0.0044118501245975,0.0016661452827975,0.0013687968021258,1.1686434745788574,1.0482118129730225,0.3542946577072143,0.3761052191257477,0.8138787150382996,1.5924047231674194,1.617745280265808,3.331229448318481,3.4095475673675537,1.8430263996124268,0.9829119443893432,-0.9802412986755372,0.0124524887651205,0.0044299978762865,0.0016818190924823,1.0489424467086792,-1.0556079149246216,0.0722018703818321,-0.0936456695199012,-0.0393895655870437,1.131188154220581,1.148426532745361,2.855182886123657,2.8696188926696777,2.1918327808380127
919,Tue Apr 26 12:37:51 2022,1.9455281496047971,1.75714111328125,2.53057861328125,2.6044921875,2.999999761581421,1.9455281496047971,1.75714111328125,1.4119873046875,1.39251708984375,1.5,1.150210738182068,-1.0283149480819702,0.0054159928113222,0.0003649902355391,0.0032026038970798,1.1712816953659058,1.049781084060669,0.3401313126087188,0.3926454186439514,0.8255339860916138,1.6610249280929563,1.6738166809082031,4.151300430297852,3.5465002059936523,1.8170057535171509,0.9820103645324708,-0.9795517921447754,0.0159232411533594,0.0009295670315623,0.0038794330321252,1.0516257286071775,-1.057150959968567,-0.0099209127947688,-0.0677399039268493,-0.0032540559768676,1.138686180114746,1.152328610420227,2.9434354305267334,2.9436981678009038,2.129687547683716
920,Tue Apr 26 12:37:54 2022,2.86623215675354,2.0,3.66448974609375,3.99993896484375,2.999999761581421,2.86623215675354,2.0,1.99993896484375,2.0,1.5,1.489893078804016,-1.027778148651123,0.0042383195832371,-0.0013819503365084,0.0237035602331161,1.554765224456787,1.0972732305526731,0.5409257411956787,0.9595234990119934,1.2254157066345217,1.843514442443848,1.822700023651123,3.6972522735595694,2.0843679904937744,1.224074363708496,0.9582752585411072,-0.936665654182434,0.0078353071585297,-0.0014402464730665,0.0193432811647653,1.123816728591919,-1.1688841581344604,0.161939188838005,0.0995227694511413,0.0274465940892696,1.3461424112319946,1.4620141983032229,3.131877183914185,2.357722759246826,1.3523741960525513
921,Tue Apr 26 12:37:56 2022,2.9902374744415283,2.14129638671875,3.396240234375,3.99993896484375,2.999999761581421,2.9902374744415283,2.0,1.8436279296875,2.0,1.5,1.4714702367782593,-1.028181791305542,0.0012638855259865,0.0035754013806581,0.015302550047636,1.5372439622879028,1.094904899597168,0.5269967317581177,0.9415815472602844,1.2060009241104126,1.945193886756897,1.826642632484436,3.4983668327331543,2.1240859031677246,1.2437801361083984,0.9572132229804992,-0.939060389995575,0.0023982797283679,0.0037972296122461,0.0126886721700429,1.131008505821228,-1.164646863937378,0.0380862243473529,-0.0542246550321579,0.0298595912754535,1.3734387159347534,1.4531930685043335,2.9198694229125977,2.3958253860473637,1.3806525468826294
922,Tue Apr 26 12:37:59 2022,2.81648588180542,2.10443115234375,3.084716796875,3.99993896484375,2.999999761581421,2.81648588180542,2.0,1.56365966796875,2.0,1.5,1.4486500024795532,-1.0279995203018188,0.0053266142494976,0.0010131454328075,0.0211217179894447,1.5068575143814087,1.0886988639831543,0.5195705890655518,0.9029964804649352,1.2101383209228516,1.869112253189087,1.8370553255081177,3.0095231533050537,2.214848041534424,1.239527702331543,0.9613716006278992,-0.944245994091034,0.0102519551292061,0.0011219816515222,0.017453970387578,1.118786334991455,-1.1506494283676147,0.0278245825320482,0.0166835635900497,0.0264536179602146,1.3373680114746094,1.4121211767196655,2.7447142601013184,2.4219772815704346,1.3712700605392456
923,Tue Apr 26 12:38:01 2022,2.902642011642456,2.14654541015625,3.61212158203125,3.99993896484375,2.999999761581421,2.902642011642456,2.0,1.8580322265625,2.0,1.5,1.4686323404312134,-1.0268560647964478,0.0043288804590702,0.0038814926519989,0.0190139636397361,1.5337576866149902,1.0967109203338623,0.5483764410018921,0.921370267868042,1.2028474807739258,1.8925036191940308,1.8236346244812007,3.388242244720459,2.170680046081543,1.247040867805481,0.9575387239456176,-0.9363051056861876,0.0078939944505691,0.0042127394117414,0.0158074609935283,1.129491686820984,-1.1683684587478638,0.0207233000546693,0.006938440259546,0.0261859130114316,1.3684571981430054,1.4623805284500122,3.006280899047852,2.4351439476013184,1.387728571891785
924,Tue Apr 26 12:38:04 2022,1.091143012046814,1.08099365234375,0.39178466796875,0.4014892578125,0.7599329352378845,1.091143012046814,1.08099365234375,0.21600341796875,0.21112060546875,0.4051576852798462,1.0294034481048584,-1.0277678966522217,0.0041381455957889,0.0017149352934211,0.0001170139585155,1.029502272605896,1.0278640985488892,0.0409378968179225,0.0411591567099094,0.0733151584863662,1.0598742961883545,1.0516892671585083,5.276368141174316,5.129371643066406,5.526247024536133,0.9999040365219116,-0.9999064207077026,0.1010834947228431,0.0416659489274024,0.0015960404416546,1.0002849102020264,-1.000278115272522,-0.0142603460699319,0.2141685485839843,0.0019210225436836,1.000762701034546,1.0007425546646118,5.9427409172058105,6.5553789138793945,5.087039947509766
925,Tue Apr 26 12:38:06 2022,1.0957553386688232,1.0784912109375,0.31683349609375,0.3448486328125,0.7978597283363342,1.0957553386688232,1.0784912109375,0.16162109375,0.18524169921875,0.4378121495246887,1.0286002159118652,-1.0277950763702393,0.0041523743420839,0.0018363571725785,-0.0001178585953311,1.0286530256271362,1.0278457403182983,0.0321727804839611,0.0249905604869127,0.0494475327432155,1.0652332305908203,1.0492733716964722,5.023535251617432,7.412467002868652,8.854074478149414,0.9999486804008484,-0.9999507069587708,0.1290648281574249,0.0734820291399955,-0.0023835080210119,1.000154972076416,-1.0001529455184937,0.2278180122375488,0.135841816663742,0.1415992975234985,1.0004174709320068,1.0004099607467651,5.970489978790283,9.741286277770996,14.086986541748049
926,Tue Apr 26 12:38:09 2022,1.7965385913848877,1.53314208984375,1.87884521484375,2.238525390625,2.999999761581421,1.7965385913848877,1.53314208984375,0.9783935546875,1.2286376953125,1.5,1.131809949874878,-1.027695894241333,0.0057076644152402,0.0027222824282944,0.0048671723343431,1.14523184299469,1.04102885723114,0.3225784301757812,0.3517926037311554,0.8096228837966919,1.568711757659912,1.4727181196212769,3.033040761947632,3.4925057888031006,1.8527144193649288,0.988280177116394,-0.9871925115585328,0.0176938809454441,0.0077383164316415,0.0060116536915302,1.0355863571166992,-1.0376778841018677,0.0906527265906333,-0.0945167317986488,-0.0153606766834855,1.0971481800079346,1.101243495941162,2.7490880489349365,2.916565179824829,2.184062957763672
927,Tue Apr 26 12:38:11 2022,1.9612488746643064,1.5902099609375,2.08453369140625,2.3505859375,2.999999761581421,1.9612488746643064,1.5902099609375,1.0697021484375,1.2374267578125,1.5,1.1183829307556152,-1.02765953540802,0.0040522003546357,0.0012758636148646,0.0009212748846039,1.1323541402816772,1.041545271873474,0.3088551163673401,0.3194029927253723,0.7633665800094604,1.7320101261138916,1.5267795324325562,3.4634432792663574,3.8741865158081055,1.964979887008667,0.9876617789268494,-0.9866681098937988,0.013120069168508,0.0039945263415575,0.0012068577343598,1.0376152992248535,-1.0392192602157593,0.0723344758152961,-0.1308195143938064,-0.0231626350432634,1.1030802726745603,1.105457782745361,2.874675273895264,3.173208713531494,2.2815303802490234
928,Tue Apr 26 12:38:14 2022,1.9154386520385744,1.6417236328125,2.28460693359375,2.4349365234375,2.999999761581421,1.9154386520385744,1.6417236328125,1.256103515625,1.22607421875,1.5,1.150994062423706,-1.028090000152588,0.0056292344816029,0.0009817886166274,0.0044384603388607,1.1716152429580688,1.0482065677642822,0.3412151038646698,0.3968813121318817,0.8534356951713562,1.6348700523376465,1.5662214756011963,3.681265830993652,3.089271783828736,1.757601618766785,0.9823993444442748,-0.9808085560798644,0.0164976119995117,0.0024737587664276,0.0052006966434419,1.050897240638733,-1.0544623136520386,0.1451697796583175,-0.0229680445045232,-0.0157434418797492,1.1369924545288086,1.1457443237304688,3.0422754287719727,2.775083065032959,2.1036605834960938
929,Tue Apr 26 12:38:16 2022,1.8944724798202517,1.63720703125,1.99005126953125,2.5791015625,2.999999761581421,1.8944724798202517,1.63720703125,1.0347900390625,1.42022705078125,1.5,1.150539517402649,-1.0279290676116943,0.0061122132465243,0.0024874114897102,0.0001401866029482,1.1708736419677734,1.0485117435455322,0.3471981585025787,0.3886139690876007,0.823161780834198,1.6179990768432615,1.5614579916000366,2.9804017543792725,3.654596090316773,1.822242021560669,0.9826333522796632,-0.9803696274757384,0.0176043938845396,0.0064007258042693,0.0001703026209725,1.049799561500549,-1.0553969144821167,0.004770663101226,-0.0066625652834773,0.0130012668669223,1.133539080619812,1.1481270790100098,2.6322638988494877,2.857292413711548,2.1990740299224854
930,Tue Apr 26 12:38:19 2022,3.112518548965454,2.17999267578125,3.67608642578125,3.99993896484375,2.999999761581421,3.112518548965454,2.0,2.0,2.0,1.5,1.4946955442428589,-1.026353120803833,0.0042410278692841,0.0038707351777702,0.0250549856573343,1.5616759061813354,1.0925794839859009,0.5102684497833252,0.992336630821228,1.2274479866027832,1.9930630922317505,1.830530405044556,3.9195055961608887,2.0154449939727783,1.2220476865768433,0.9571099281311036,-0.9393852949142456,0.0083113657310605,0.0039006271399557,0.0204122588038444,1.1317634582519531,-1.163378357887268,0.0568893179297447,-0.0140108345076441,0.0215958319604396,1.374884009361267,1.448505997657776,2.926748275756836,2.2933542728424072,1.3460389375686646
931,Tue Apr 26 12:38:21 2022,2.94089412689209,2.16107177734375,3.55126953125,3.99993896484375,2.999999761581421,2.94089412689209,2.0,1.93743896484375,2.0,1.5,1.4768255949020386,-1.0270074605941772,0.0044005964882671,-0.0061911772936582,0.0176514517515897,1.5402058362960815,1.0934489965438845,0.5446032285690308,0.9380894303321838,1.208894968032837,1.9094163179397583,1.829074740409851,3.557523727416992,2.131992816925049,1.240802526473999,0.9588494896888732,-0.9392367601394652,0.0080803716555237,-0.0065997731871902,0.0146013116464018,1.1246181726455688,-1.1596758365631104,0.1147877052426338,0.0322517268359661,0.0283418409526348,1.3524880409240725,1.4379173517227173,3.0222201347351074,2.440959930419922,1.3785167932510376
932,Tue Apr 26 12:38:24 2022,2.896601676940918,2.441650390625,3.7420654296875,3.99993896484375,2.999999761581421,2.896601676940918,2.0,1.8717041015625,2.0,1.5,1.4846001863479614,-1.0270168781280518,0.0034177398774772,0.003184966975823,0.0193933974951505,1.546919822692871,1.09404456615448,0.5529496669769287,0.9435446858406068,1.2072263956069946,1.8724963665008545,1.828079104423523,3.3849449157714844,2.119666337966919,1.242517590522766,0.9597136974334716,-0.9387340545654296,0.006180923897773,0.0033755337353795,0.0160644240677356,1.1206142902374268,-1.161756157875061,-0.0043064951896667,0.0473735891282558,0.0305894706398248,1.3384878635406494,1.4417357444763184,3.1842803955078125,2.3688607215881348,1.3779761791229248
933,Tue Apr 26 12:38:26 2022,3.051543951034546,2.24249267578125,3.71502685546875,3.99993896484375,2.999999761581421,3.051543951034546,2.0,1.92645263671875,2.0,1.5,1.477505445480347,-1.0281648635864258,0.0030945206526666,-0.0034061050973832,0.0151382721960544,1.5394690036773682,1.095418095588684,0.5534009337425232,0.9293919205665588,1.2108802795410156,1.982205510139465,1.8257869482040403,3.4811155796051025,2.151944637298584,1.238768219947815,0.9597500562667848,-0.9386049509048462,0.0055918241851031,-0.0036648749373853,0.0125018740072846,1.1236895322799685,-1.162555694580078,0.0425144731998443,0.0381309352815151,0.0275421626865863,1.351703643798828,1.4476526975631714,2.9499197006225586,2.487966299057007,1.372462272644043
934,Tue Apr 26 12:38:29 2022,1.1487610340118408,1.11859130859375,0.52545166015625,0.52142333984375,1.3864622116088867,1.1487610340118408,1.11859130859375,0.264404296875,0.30291748046875,0.7163566946983337,1.0294997692108154,-1.0279357433319092,0.0046030809171497,0.0020780945196747,0.0002902368432842,1.0296000242233276,1.0280327796936035,0.0399099774658679,0.0404088534414768,0.0904713943600654,1.1157352924346924,1.088089108467102,6.6250176429748535,7.496314525604248,7.918046474456787,0.999902606010437,-0.9999055862426758,0.1153365969657898,0.051426712423563,0.0032080509699881,1.0002973079681396,-1.0002825260162354,0.1598357856273651,0.5581477880477905,0.2245654761791229,1.000794529914856,1.0007522106170654,7.726157188415527,13.278249740600586,10.129937171936035
935,Tue Apr 26 12:38:31 2022,1.0819220542907717,1.0726318359375,0.26629638671875,0.2247314453125,0.5025022029876709,1.0819220542907717,1.0726318359375,0.1368408203125,0.11578369140625,0.2550206780433655,1.0287107229232788,-1.0278723239898682,0.004364013671875,0.0017415237380191,5.867234358447604e-05,1.0287703275680542,1.027931809425354,0.0326744951307773,0.0256248675286769,0.0510581284761428,1.0516653060913086,1.043485403060913,4.188001155853272,4.518411159515381,4.994712829589844,0.9999420642852784,-0.9999421238899232,0.1335602551698684,0.0679622516036033,0.0011491283075883,1.0001753568649292,-1.0001718997955322,0.2357228845357895,0.0952212810516357,0.018351225182414,1.0004706382751465,1.000463843345642,4.376717567443848,4.871207237243652,4.909101963043213
936,Tue Apr 26 12:38:34 2022,1.7311270236968994,1.4635009765625,2.1317138671875,2.08636474609375,2.999999761581421,1.7311270236968994,1.4635009765625,1.155029296875,1.051513671875,1.5,1.1190478801727295,-1.0281858444213867,0.0038230896461755,0.0021555328276008,0.0054120812565088,1.1317332983016968,1.0408852100372314,0.3120566606521606,0.3162275552749634,0.7925458550453186,1.529624581336975,1.4060157537460327,3.7013447284698486,3.3251802921295166,1.892634987831116,0.9887911677360536,-0.9877994656562804,0.012251267209649,0.0068163978867232,0.0068287295289337,1.0337157249450684,-1.0361651182174685,0.037091676145792,-0.0410846322774887,-0.0426316037774086,1.0915201902389526,1.0974414348602295,2.7931387424468994,2.8987035751342773,2.245316743850708
937,Tue Apr 26 12:38:36 2022,1.787165641784668,1.586669921875,2.1007080078125,2.39971923828125,2.999999761581421,1.787165641784668,1.586669921875,1.1776123046875,1.23858642578125,1.5,1.1223759651184082,-1.0273470878601074,0.0049368669278919,0.0032419585622847,-0.0013821095926687,1.1361550092697144,1.0414220094680786,0.3077202439308166,0.3340626657009125,0.7617862224578857,1.572994589805603,1.5235610008239746,3.826892614364624,3.70764684677124,1.9690563678741453,0.9878722429275512,-0.9864848852157592,0.0160433612763881,0.0097046419978141,-0.0018143011257052,1.0370986461639404,-1.0401396751403809,-0.0683960244059562,-0.0386171862483024,-0.0098403487354516,1.1017084121704102,1.1085283756256104,3.0113284587860107,2.964818000793457,2.352775812149048
938,Tue Apr 26 12:38:39 2022,2.1701362133026123,1.69793701171875,1.9342041015625,2.63604736328125,2.999999761581421,2.1701362133026123,1.69793701171875,1.0670166015625,1.4820556640625,1.5,1.1532158851623535,-1.0285903215408323,0.0037187195848673,0.0002533721853978,0.0040376801043748,1.1743717193603516,1.050187110900879,0.3320918679237366,0.4073961973190307,0.8707695007324219,1.8479125499725344,1.6167947053909302,3.2130162715911865,3.6378731727600098,1.722614288330078,0.9819853901863098,-0.9794352650642396,0.0111978640779852,0.0006219306378625,0.0046369102783501,1.053126096725464,-1.0586152076721191,-0.0998695567250251,-0.1219408959150314,-0.0491045750677585,1.144856095314026,1.1576838493347168,2.855381727218628,2.8666555881500244,2.049884557723999
939,Tue Apr 26 12:38:42 2022,1.862626314163208,1.67095947265625,2.14959716796875,2.46368408203125,2.999999761581421,1.862626314163208,1.67095947265625,1.13714599609375,1.3062744140625,1.5,1.1502357721328735,-1.027690887451172,0.003966789226979,0.0031536102760583,0.0026552670169621,1.1712026596069336,1.0489938259124756,0.3379091322422027,0.396416038274765,0.8253493309020996,1.5903536081314087,1.5929163694381714,3.3652420043945312,3.295210838317871,1.817412257194519,0.9820979833602904,-0.979692041873932,0.0117392186075448,0.0079553043469786,0.0032171432394534,1.0514004230499268,-1.0571757555007937,-0.0088734915480017,-0.0718141347169876,0.0043742042034864,1.1379324197769165,1.152596950531006,2.96953558921814,2.9684479236602783,2.1540443897247314
940,Tue Apr 26 12:38:44 2022,2.857949733734131,2.2716064453125,3.62835693359375,3.99993896484375,2.999999761581421,2.857949733734131,2.0,1.8189697265625,2.0,1.5,1.513879656791687,-1.0267667770385742,0.0038739775773137,-0.0027445221785455,0.0303169805556535,1.5777876377105713,1.0963367223739624,0.5493286848068237,0.992822766304016,1.2411442995071411,1.811365246772766,1.8242570161819456,3.3112592697143555,2.014458179473877,1.2085621356964111,0.9594951868057252,-0.9365432858467102,0.0070522031746804,-0.0027643626090139,0.0244266372174024,1.1196554899215698,-1.1661823987960815,0.0723952427506446,0.0630989149212837,0.0235426556318998,1.3332722187042236,1.452428936958313,2.8213467597961426,2.265852928161621,1.3236100673675537
941,Tue Apr 26 12:38:47 2022,2.885696649551392,2.1253662109375,3.39434814453125,3.99993896484375,2.999999761581421,2.885696649551392,2.0,1.73345947265625,2.0,1.5,1.463298797607422,-1.028018832206726,0.004082107450813,0.000829582219012,0.0191147159785032,1.5248304605484009,1.0925791263580322,0.5072684288024902,0.934909164905548,1.201579213142395,1.892470479011536,1.8305310010910036,3.417243003845215,2.1392452716827397,1.248357176780701,0.9596468806266784,-0.9409101605415344,0.0080472333356738,0.0008873399347066,0.0159079954028129,1.1234585046768188,-1.158768892288208,0.0570701844990253,0.032729297876358,0.0244211722165346,1.3503749370574951,1.4364608526229858,2.9229307174682617,2.433293104171753,1.390476107597351
942,Tue Apr 26 12:38:49 2022,2.9562737941741943,2.0888671875,3.5748291015625,3.99993896484375,2.999999761581421,2.9562737941741943,2.0,1.81787109375,2.0,1.5,1.5055575370788574,-1.0276284217834473,0.0022127914708107,0.0009936523856595,0.0213503688573837,1.571803092956543,1.1002321243286133,0.5753387808799744,0.9638668298721312,1.2092680931091309,1.88081693649292,1.8177982568740845,3.159653425216675,2.0749754905700684,1.2404197454452517,0.9578537940979004,-0.9340105652809144,0.0038460670039057,0.0010309021454304,0.0176556129008531,1.126062035560608,-1.174572229385376,0.0891801193356514,-0.0205627847462892,0.0264660343527793,1.3535661697387695,1.4791415929794312,2.808333158493042,2.3315815925598145,1.378260374069214
943,Tue Apr 26 12:38:51 2022,2.9116382598876958,2.13360595703125,3.8038330078125,3.99993896484375,2.999999761581421,2.9116382598876958,2.0,1.99993896484375,2.0,1.5,1.4825994968414309,-1.0271190404891968,0.0027817916125059,0.0055184173397719,0.0177242960780859,1.548014521598816,1.0951972007751465,0.5511018633842468,0.9450814723968506,1.1991536617279053,1.8808856010437007,1.826155185699463,3.628982305526733,2.1162197589874268,1.250882267951965,0.9577426314353944,-0.9378393292427064,0.0050476905889809,0.0058390917256474,0.0147806713357567,1.1307493448257446,-1.1669689416885376,0.0038321146275848,0.0061093531548976,0.0234244912862777,1.3747233152389526,1.4616875648498535,3.0044198036193848,2.470893144607544,1.392366886138916
944,Tue Apr 26 12:38:54 2022,1.094946026802063,1.0865478515625,0.47442626953125,0.404296875,0.8620539307594299,1.094946026802063,1.0865478515625,0.25628662109375,0.20843505859375,0.4592242240905761,1.0290029048919678,-1.0274254083633425,0.0040882872417569,0.0016641234979033,-0.0004755889531224,1.029090166091919,1.0275118350982666,0.0425665229558944,0.0378682762384414,0.0827627480030059,1.063994288444519,1.05745530128479,6.020849227905273,5.504212856292725,5.548682689666748,0.9999151825904846,-0.999915897846222,0.0960446596145629,0.0439450554549694,-0.005746413487941,1.0002557039260864,-1.0002546310424805,0.2559294104576111,0.3137131929397583,-0.0150337629020214,1.0006828308105469,1.000677466392517,6.169147491455078,6.982807159423828,5.893035888671875
945,Tue Apr 26 12:38:57 2022,1.0992554426193235,1.08306884765625,0.41546630859375,0.40130615234375,0.8494382500648499,1.0992554426193235,1.08306884765625,0.21661376953125,0.2147216796875,0.4333178400993347,1.028716206550598,-1.0276638269424438,0.0041120145469903,0.0020173646043986,4.24968220613664e-06,1.0287840366363523,1.0277295112609863,0.0362741090357303,0.0292141903191804,0.0597673580050468,1.0684996843338013,1.05384624004364,5.971580505371094,7.349910259246826,7.250075340270996,0.9999340772628784,-0.9999361038208008,0.1133594885468483,0.0690542683005333,7.110373553587124e-05,1.0002005100250244,-1.0001912117004397,0.4542931020259857,-0.2154040336608886,0.0071183554828166,1.0005336999893188,1.000513195991516,7.879005908966064,11.12044906616211,10.60299587249756
946,Tue Apr 26 12:38:59 2022,1.890871286392212,1.5421142578125,1.92645263671875,2.2901611328125,2.999999761581421,1.890871286392212,1.5421142578125,1.015625,1.28863525390625,1.5,1.1167497634887695,-1.0276778936386108,0.0046817399561405,0.0015609741676598,0.0068639223463833,1.129555583000183,1.039430856704712,0.3078811466693878,0.3173158466815948,0.7710698843002319,1.6739957332611084,1.4836140871047974,3.298756599426269,4.061048984527588,1.9453489780426023,0.9886629581451416,-0.9886928796768188,0.0152063220739364,0.0049193073064088,0.0089018158614635,1.0345433950424194,-1.033638834953308,0.1072246581315994,-0.0954144895076751,-0.0801625400781631,1.0945332050323486,1.0907515287399292,2.760948419570923,3.269716739654541,2.324504137039185
947,Tue Apr 26 12:39:02 2022,1.9214532375335691,1.5887451171875,1.95703125,2.508544921875,2.999999761581421,1.9214532375335691,1.5887451171875,1.04248046875,1.43634033203125,1.5,1.1219754219055176,-1.0276328325271606,0.0035132216289639,0.0023450469598174,0.0010735216783359,1.1352198123931885,1.0407196283340454,0.3220090270042419,0.3301128447055816,0.7550464868545532,1.6925824880599976,1.526583194732666,3.237426280975342,4.351058483123779,1.9866327047348025,0.9883331656455994,-0.9874252676963806,0.0109103200957179,0.0071037737652659,0.0014217954594641,1.0353820323944092,-1.0371935367584229,0.0005912655033171,-0.0827581956982612,-0.0448356568813324,1.0965956449508667,1.1002607345581057,2.591778516769409,3.169674634933472,2.306768655776977
948,Tue Apr 26 12:39:04 2022,1.8308262825012207,1.69244384765625,2.25494384765625,2.44195556640625,2.999999761581421,1.8308262825012207,1.69244384765625,1.1988525390625,1.3310546875,1.5,1.1502914428710938,-1.0262800455093384,0.0045977784320712,0.0014583587180823,-0.000157829519594,1.1684963703155518,1.0473886728286743,0.3533927202224731,0.3787784576416015,0.8662936687469482,1.5668224096298218,1.6158698797225952,3.392408609390259,3.5140717029571533,1.7315144538879397,0.9844202399253844,-0.9798464179039,0.0130103938281536,0.0038501627277582,-0.0001821893965825,1.0461831092834473,-1.058593988418579,0.0486008115112781,0.0518224984407424,-0.0216880515217781,1.125288724899292,1.1586332321166992,2.813696384429932,2.727893114089966,2.072331190109253
